id,changed_at,note,old_status,new_status,ticket_id
6571,2025-05-07 06:53:31,Initial checks started.,OPEN,IN_PROGRESS,2865
6572,2025-05-07 12:50:31,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2865
6573,2025-05-07 19:17:31,Customer case closed.,RESOLVED,CLOSED,2865
6574,2025-03-16 23:55:18,Representative started working on the issue.,OPEN,IN_PROGRESS,2866
6575,2025-03-17 04:30:18,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2866
6576,2025-03-19 05:03:18,Customer case closed.,RESOLVED,CLOSED,2866
6577,2025-08-08 20:48:43,Initial checks started.,OPEN,IN_PROGRESS,2867
6578,2025-08-10 03:59:43,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2867
6579,2025-02-21 00:23:06,Ticket is being investigated.,OPEN,IN_PROGRESS,2868
6580,2025-02-22 20:42:06,Problem fixed.,IN_PROGRESS,RESOLVED,2868
6581,2025-02-24 14:41:06,Case completed and closed.,RESOLVED,CLOSED,2868
6582,2026-04-13 09:04:47,Ticket is being investigated.,OPEN,IN_PROGRESS,2870
6583,2026-04-13 19:32:47,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2870
6584,2026-04-14 00:06:47,Case completed and closed.,RESOLVED,CLOSED,2870
6585,2025-05-11 17:49:19,Representative started working on the issue.,OPEN,IN_PROGRESS,2871
6586,2025-05-13 05:39:19,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2871
6587,2025-05-13 22:12:19,Customer case closed.,RESOLVED,CLOSED,2871
6588,2025-09-21 21:01:50,Initial checks started.,OPEN,IN_PROGRESS,2872
6589,2025-09-23 08:49:50,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2872
6590,2025-09-24 00:59:50,Ticket closed after resolution.,RESOLVED,CLOSED,2872
6591,2026-04-21 21:56:35,Ticket is being investigated.,OPEN,IN_PROGRESS,2873
6592,2026-04-22 16:11:35,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2873
6593,2026-04-22 23:58:35,Ticket closed after resolution.,RESOLVED,CLOSED,2873
6594,2026-01-11 18:33:47,Ticket is being investigated.,OPEN,IN_PROGRESS,2874
6595,2026-01-12 18:34:47,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2874
6596,2026-01-14 16:50:47,Customer case closed.,RESOLVED,CLOSED,2874
6597,2026-02-13 05:22:16,Initial checks started.,OPEN,IN_PROGRESS,2875
6598,2026-02-14 06:33:16,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2875
6599,2026-02-15 17:01:16,Customer case closed.,RESOLVED,CLOSED,2875
6600,2025-12-19 08:18:58,Initial checks started.,OPEN,IN_PROGRESS,2876
6601,2025-12-19 12:41:58,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2876
6602,2025-12-19 22:33:58,Customer case closed.,RESOLVED,CLOSED,2876
6603,2025-12-17 12:30:01,Representative started working on the issue.,OPEN,IN_PROGRESS,2878
6604,2025-12-18 14:24:01,Problem fixed.,IN_PROGRESS,RESOLVED,2878
6605,2025-06-14 18:16:56,Ticket is being investigated.,OPEN,IN_PROGRESS,2879
6606,2025-06-16 16:10:56,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2879
6607,2025-06-18 01:21:56,Customer case closed.,RESOLVED,CLOSED,2879
6608,2025-03-01 18:39:26,Initial checks started.,OPEN,IN_PROGRESS,2880
6609,2025-03-03 19:02:26,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2880
6610,2025-03-04 20:19:26,Case completed and closed.,RESOLVED,CLOSED,2880
6611,2025-09-14 17:00:12,Representative started working on the issue.,OPEN,IN_PROGRESS,2881
6612,2025-09-15 20:53:12,Waiting for field team update.,IN_PROGRESS,ON_HOLD,2881
6613,2025-04-13 18:14:06,Initial checks started.,OPEN,IN_PROGRESS,2882
6614,2025-04-14 19:16:06,Problem fixed.,IN_PROGRESS,RESOLVED,2882
6615,2025-06-08 04:18:48,Initial checks started.,OPEN,IN_PROGRESS,2883
6616,2025-06-08 14:57:48,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2883
6617,2025-06-09 16:06:48,Customer case closed.,RESOLVED,CLOSED,2883
6618,2025-01-13 03:04:28,Ticket is being investigated.,OPEN,IN_PROGRESS,2884
6619,2025-01-13 19:30:28,Problem fixed.,IN_PROGRESS,RESOLVED,2884
6620,2025-01-15 12:30:28,Case completed and closed.,RESOLVED,CLOSED,2884
6621,2026-05-22 11:40:56,Ticket is being investigated.,OPEN,IN_PROGRESS,2885
6622,2026-05-23 02:00:56,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2885
6623,2026-05-24 12:34:56,Customer case closed.,RESOLVED,CLOSED,2885
6624,2025-01-02 22:09:16,Ticket is being investigated.,OPEN,IN_PROGRESS,2886
6625,2025-01-04 04:15:16,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2886
6626,2025-01-06 04:26:16,Ticket closed after resolution.,RESOLVED,CLOSED,2886
6627,2026-02-03 06:49:42,Representative started working on the issue.,OPEN,IN_PROGRESS,2887
6628,2026-02-03 16:38:42,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2887
6629,2026-02-04 05:05:42,Customer case closed.,RESOLVED,CLOSED,2887
6630,2025-11-22 09:45:20,Representative started working on the issue.,OPEN,IN_PROGRESS,2888
6631,2025-11-23 01:17:20,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2888
6632,2025-11-23 05:06:20,Customer case closed.,RESOLVED,CLOSED,2888
6633,2026-01-17 01:59:57,Ticket is being investigated.,OPEN,IN_PROGRESS,2889
6634,2026-01-17 07:50:57,Problem fixed.,IN_PROGRESS,RESOLVED,2889
6635,2025-03-14 15:41:37,Representative started working on the issue.,OPEN,IN_PROGRESS,2890
6636,2025-03-14 16:54:37,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2890
6637,2025-03-16 13:07:37,Ticket closed after resolution.,RESOLVED,CLOSED,2890
6638,2025-03-31 20:11:44,Initial checks started.,OPEN,IN_PROGRESS,2891
6639,2025-04-01 03:06:44,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2891
6640,2025-04-02 00:45:44,Ticket closed after resolution.,RESOLVED,CLOSED,2891
6641,2025-04-03 06:11:39,Ticket is being investigated.,OPEN,IN_PROGRESS,2892
6642,2025-04-04 19:33:39,Waiting for customer response.,IN_PROGRESS,ON_HOLD,2892
6643,2025-02-26 00:10:57,Ticket is being investigated.,OPEN,IN_PROGRESS,2893
6644,2025-03-02 07:15:49,Ticket is being investigated.,OPEN,IN_PROGRESS,2894
6645,2025-03-03 22:34:49,Waiting for customer response.,IN_PROGRESS,ON_HOLD,2894
6646,2025-03-06 18:44:58,Initial checks started.,OPEN,IN_PROGRESS,2895
6647,2025-03-08 19:02:58,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2895
6648,2025-03-10 16:47:58,Customer case closed.,RESOLVED,CLOSED,2895
6649,2025-06-09 16:42:01,Initial checks started.,OPEN,IN_PROGRESS,2896
6650,2025-02-23 12:11:30,Representative started working on the issue.,OPEN,IN_PROGRESS,2897
6651,2025-09-21 01:10:19,Initial checks started.,OPEN,IN_PROGRESS,2898
6652,2025-09-21 11:28:19,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2898
6653,2025-06-07 01:39:34,Representative started working on the issue.,OPEN,IN_PROGRESS,2899
6654,2025-06-07 17:21:34,Problem fixed.,IN_PROGRESS,RESOLVED,2899
6655,2026-04-17 18:35:20,Ticket is being investigated.,OPEN,IN_PROGRESS,2900
6656,2026-01-16 06:34:14,Representative started working on the issue.,OPEN,IN_PROGRESS,2901
6657,2026-01-16 08:27:14,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2901
6658,2025-10-16 01:09:18,Initial checks started.,OPEN,IN_PROGRESS,2902
6659,2025-10-16 08:57:18,Problem fixed.,IN_PROGRESS,RESOLVED,2902
6660,2025-09-29 01:12:17,Representative started working on the issue.,OPEN,IN_PROGRESS,2903
6661,2025-09-30 00:14:17,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2903
6662,2025-09-30 09:12:17,Customer case closed.,RESOLVED,CLOSED,2903
6663,2025-12-27 12:56:06,Initial checks started.,OPEN,IN_PROGRESS,2904
6664,2026-02-07 13:54:13,Initial checks started.,OPEN,IN_PROGRESS,2905
6665,2026-02-09 02:47:13,Problem fixed.,IN_PROGRESS,RESOLVED,2905
6666,2025-04-22 20:22:48,Initial checks started.,OPEN,IN_PROGRESS,2906
6667,2025-10-22 12:14:02,Representative started working on the issue.,OPEN,IN_PROGRESS,2907
6668,2025-10-23 07:35:02,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2907
6669,2025-10-24 02:58:02,Customer case closed.,RESOLVED,CLOSED,2907
6670,2025-02-11 05:43:34,Representative started working on the issue.,OPEN,IN_PROGRESS,2908
6671,2025-02-12 10:41:34,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2908
6672,2026-04-07 19:01:56,Representative started working on the issue.,OPEN,IN_PROGRESS,2909
6673,2026-04-07 23:42:56,Problem fixed.,IN_PROGRESS,RESOLVED,2909
6674,2025-08-21 11:51:31,Representative started working on the issue.,OPEN,IN_PROGRESS,2910
6675,2025-09-09 17:32:32,Initial checks started.,OPEN,IN_PROGRESS,2911
6676,2025-09-09 20:30:32,Problem fixed.,IN_PROGRESS,RESOLVED,2911
6677,2025-09-10 17:29:32,Ticket closed after resolution.,RESOLVED,CLOSED,2911
6678,2025-05-27 11:23:09,Initial checks started.,OPEN,IN_PROGRESS,2913
6679,2025-05-27 23:14:09,Problem fixed.,IN_PROGRESS,RESOLVED,2913
6680,2025-12-05 16:18:41,Representative started working on the issue.,OPEN,IN_PROGRESS,2914
6681,2025-12-06 17:34:41,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2914
6682,2025-12-07 16:58:41,Ticket closed after resolution.,RESOLVED,CLOSED,2914
6683,2025-10-02 23:50:22,Representative started working on the issue.,OPEN,IN_PROGRESS,2915
6684,2026-03-28 00:21:15,Ticket is being investigated.,OPEN,IN_PROGRESS,2916
6685,2026-03-28 17:36:15,Problem fixed.,IN_PROGRESS,RESOLVED,2916
6686,2026-03-29 15:19:15,Case completed and closed.,RESOLVED,CLOSED,2916
6687,2026-06-09 07:52:34,Initial checks started.,OPEN,IN_PROGRESS,2917
6688,2025-01-13 19:16:30,Ticket is being investigated.,OPEN,IN_PROGRESS,2919
6689,2025-01-15 19:43:30,Problem fixed.,IN_PROGRESS,RESOLVED,2919
6690,2025-01-17 02:33:30,Case completed and closed.,RESOLVED,CLOSED,2919
6691,2025-02-21 02:39:06,Representative started working on the issue.,OPEN,IN_PROGRESS,2920
6692,2025-02-22 10:57:06,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2920
6693,2025-02-24 09:14:06,Ticket closed after resolution.,RESOLVED,CLOSED,2920
6694,2025-04-02 13:45:02,Ticket is being investigated.,OPEN,IN_PROGRESS,2921
6695,2025-04-04 11:44:02,Problem fixed.,IN_PROGRESS,RESOLVED,2921
6696,2025-04-06 12:35:02,Case completed and closed.,RESOLVED,CLOSED,2921
6697,2025-09-04 13:24:47,Ticket is being investigated.,OPEN,IN_PROGRESS,2922
6698,2025-09-05 00:40:47,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2922
6699,2026-05-10 06:16:16,Ticket is being investigated.,OPEN,IN_PROGRESS,2923
6700,2026-05-10 23:20:16,Problem fixed.,IN_PROGRESS,RESOLVED,2923
6701,2025-11-07 08:48:35,Initial checks started.,OPEN,IN_PROGRESS,2924
6702,2025-11-09 02:35:35,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2924
6703,2025-11-10 02:26:35,Customer case closed.,RESOLVED,CLOSED,2924
6704,2026-01-03 06:22:06,Initial checks started.,OPEN,IN_PROGRESS,2925
6705,2026-01-05 01:35:06,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2925
6706,2026-02-14 18:26:11,Initial checks started.,OPEN,IN_PROGRESS,2926
6707,2026-02-15 04:52:11,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2926
6708,2026-02-15 12:39:11,Case completed and closed.,RESOLVED,CLOSED,2926
6709,2025-05-14 15:22:19,Representative started working on the issue.,OPEN,IN_PROGRESS,2927
6710,2025-05-15 15:12:19,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2927
6711,2025-05-16 21:09:19,Ticket closed after resolution.,RESOLVED,CLOSED,2927
6712,2025-09-13 22:53:22,Initial checks started.,OPEN,IN_PROGRESS,2928
6713,2025-09-14 17:07:22,Problem fixed.,IN_PROGRESS,RESOLVED,2928
6714,2025-09-14 20:14:22,Case completed and closed.,RESOLVED,CLOSED,2928
6715,2026-01-30 11:07:31,Initial checks started.,OPEN,IN_PROGRESS,2929
6716,2026-01-31 05:04:31,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2929
6717,2026-02-02 01:43:31,Ticket closed after resolution.,RESOLVED,CLOSED,2929
6718,2025-08-08 13:43:36,Representative started working on the issue.,OPEN,IN_PROGRESS,2930
6719,2025-08-08 17:42:36,Problem fixed.,IN_PROGRESS,RESOLVED,2930
6720,2025-08-09 08:30:36,Case completed and closed.,RESOLVED,CLOSED,2930
6721,2025-06-02 11:40:56,Initial checks started.,OPEN,IN_PROGRESS,2931
6722,2025-06-02 12:59:56,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2931
6723,2025-06-04 07:13:56,Ticket closed after resolution.,RESOLVED,CLOSED,2931
6724,2025-06-30 12:04:33,Initial checks started.,OPEN,IN_PROGRESS,2932
6725,2025-07-01 19:16:33,Problem fixed.,IN_PROGRESS,RESOLVED,2932
6726,2025-07-03 12:43:43,Initial checks started.,OPEN,IN_PROGRESS,2933
6727,2025-05-26 16:25:54,Representative started working on the issue.,OPEN,IN_PROGRESS,2934
6728,2025-05-26 21:06:54,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2934
6729,2025-05-28 06:25:54,Ticket closed after resolution.,RESOLVED,CLOSED,2934
6730,2026-02-11 10:31:56,Representative started working on the issue.,OPEN,IN_PROGRESS,2935
6731,2026-02-13 08:14:56,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2935
6732,2026-02-14 17:18:56,Ticket closed after resolution.,RESOLVED,CLOSED,2935
6733,2025-03-12 11:37:32,Initial checks started.,OPEN,IN_PROGRESS,2936
6734,2025-03-14 06:11:32,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2936
6735,2025-03-14 21:59:32,Ticket closed after resolution.,RESOLVED,CLOSED,2936
6736,2025-05-24 20:29:31,Representative started working on the issue.,OPEN,IN_PROGRESS,2937
6737,2025-05-25 13:21:31,Waiting for field team update.,IN_PROGRESS,ON_HOLD,2937
6738,2025-07-10 22:18:35,Representative started working on the issue.,OPEN,IN_PROGRESS,2938
6739,2025-07-12 03:09:35,Problem fixed.,IN_PROGRESS,RESOLVED,2938
6740,2025-07-12 18:12:35,Customer case closed.,RESOLVED,CLOSED,2938
6741,2025-02-20 17:12:00,Ticket is being investigated.,OPEN,IN_PROGRESS,2939
6742,2025-02-22 06:08:00,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2939
6743,2025-02-23 01:36:00,Ticket closed after resolution.,RESOLVED,CLOSED,2939
6744,2025-05-05 09:19:15,Ticket is being investigated.,OPEN,IN_PROGRESS,2940
6745,2025-05-06 00:11:15,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2940
6746,2025-05-07 18:46:15,Case completed and closed.,RESOLVED,CLOSED,2940
6747,2025-06-22 21:05:50,Initial checks started.,OPEN,IN_PROGRESS,2941
6748,2025-06-24 17:26:50,Problem fixed.,IN_PROGRESS,RESOLVED,2941
6749,2025-06-26 15:41:50,Case completed and closed.,RESOLVED,CLOSED,2941
6750,2025-02-09 08:24:37,Ticket is being investigated.,OPEN,IN_PROGRESS,2942
6751,2025-02-10 11:49:37,Problem fixed.,IN_PROGRESS,RESOLVED,2942
6752,2025-02-12 08:04:37,Case completed and closed.,RESOLVED,CLOSED,2942
6753,2025-11-22 01:50:26,Initial checks started.,OPEN,IN_PROGRESS,2943
6754,2026-03-16 00:39:33,Initial checks started.,OPEN,IN_PROGRESS,2944
6755,2026-03-17 21:51:33,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2944
6756,2026-03-18 18:25:33,Customer case closed.,RESOLVED,CLOSED,2944
6757,2026-04-28 13:15:26,Initial checks started.,OPEN,IN_PROGRESS,2945
6758,2026-04-28 17:24:26,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2945
6759,2026-04-30 03:35:26,Customer case closed.,RESOLVED,CLOSED,2945
6760,2026-03-09 08:59:37,Ticket is being investigated.,OPEN,IN_PROGRESS,2946
6761,2026-03-10 23:17:37,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2946
6762,2025-01-26 22:15:29,Initial checks started.,OPEN,IN_PROGRESS,2947
6763,2025-01-28 21:39:29,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2947
6764,2025-01-29 05:39:29,Customer case closed.,RESOLVED,CLOSED,2947
6765,2026-04-24 10:59:17,Ticket is being investigated.,OPEN,IN_PROGRESS,2948
6766,2026-04-25 03:07:17,Additional information is required.,IN_PROGRESS,ON_HOLD,2948
6767,2026-01-03 05:39:00,Representative started working on the issue.,OPEN,IN_PROGRESS,2949
6768,2026-01-04 06:02:00,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2949
6769,2026-01-05 02:35:00,Case completed and closed.,RESOLVED,CLOSED,2949
6770,2025-02-26 15:13:37,Representative started working on the issue.,OPEN,IN_PROGRESS,2950
6771,2025-02-27 05:46:37,Problem fixed.,IN_PROGRESS,RESOLVED,2950
6772,2025-12-02 20:37:20,Representative started working on the issue.,OPEN,IN_PROGRESS,2951
6773,2025-12-03 22:38:20,Problem fixed.,IN_PROGRESS,RESOLVED,2951
6774,2025-12-04 17:56:20,Customer case closed.,RESOLVED,CLOSED,2951
6775,2025-09-13 18:19:09,Ticket is being investigated.,OPEN,IN_PROGRESS,2953
6776,2025-09-14 21:20:09,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2953
6777,2025-05-03 19:36:22,Initial checks started.,OPEN,IN_PROGRESS,2954
6778,2025-05-05 19:28:22,Problem fixed.,IN_PROGRESS,RESOLVED,2954
6779,2026-02-08 04:52:40,Representative started working on the issue.,OPEN,IN_PROGRESS,2955
6780,2026-02-08 22:13:40,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2955
6781,2026-02-10 22:37:40,Ticket closed after resolution.,RESOLVED,CLOSED,2955
6782,2025-12-17 20:38:20,Ticket is being investigated.,OPEN,IN_PROGRESS,2956
6783,2025-12-18 02:21:20,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2956
6784,2025-12-18 15:38:20,Customer case closed.,RESOLVED,CLOSED,2956
6785,2026-04-19 02:11:21,Ticket is being investigated.,OPEN,IN_PROGRESS,2957
6786,2026-04-19 18:14:21,Waiting for field team update.,IN_PROGRESS,ON_HOLD,2957
6787,2025-09-29 05:29:43,Ticket is being investigated.,OPEN,IN_PROGRESS,2958
6788,2025-09-29 21:54:43,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2958
6789,2025-10-01 05:18:43,Case completed and closed.,RESOLVED,CLOSED,2958
6790,2026-05-26 20:28:01,Ticket is being investigated.,OPEN,IN_PROGRESS,2959
6791,2026-05-28 10:54:01,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2959
6792,2025-04-03 16:50:44,Initial checks started.,OPEN,IN_PROGRESS,2960
6793,2025-08-22 12:15:39,Ticket is being investigated.,OPEN,IN_PROGRESS,2961
6794,2025-08-23 04:58:39,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2961
6795,2026-02-10 15:01:57,Ticket is being investigated.,OPEN,IN_PROGRESS,2962
6796,2026-02-11 11:08:57,Problem fixed.,IN_PROGRESS,RESOLVED,2962
6797,2026-05-01 16:46:45,Representative started working on the issue.,OPEN,IN_PROGRESS,2963
6798,2026-05-02 02:09:45,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2963
6799,2026-03-14 05:15:58,Ticket is being investigated.,OPEN,IN_PROGRESS,2964
6800,2026-03-15 11:35:58,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2964
6801,2025-07-18 04:12:07,Initial checks started.,OPEN,IN_PROGRESS,2965
6802,2025-07-18 12:55:07,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2965
6803,2025-07-20 07:36:07,Case completed and closed.,RESOLVED,CLOSED,2965
6804,2025-01-02 14:40:43,Representative started working on the issue.,OPEN,IN_PROGRESS,2966
6805,2025-01-04 07:39:43,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2966
6806,2025-01-06 04:30:43,Case completed and closed.,RESOLVED,CLOSED,2966
6807,2026-01-10 14:39:17,Initial checks started.,OPEN,IN_PROGRESS,2967
6808,2026-01-11 17:43:17,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2967
6809,2026-01-12 09:31:17,Customer case closed.,RESOLVED,CLOSED,2967
6810,2025-04-05 18:36:20,Representative started working on the issue.,OPEN,IN_PROGRESS,2968
6811,2025-04-06 14:37:20,Problem fixed.,IN_PROGRESS,RESOLVED,2968
6812,2025-04-07 17:02:20,Case completed and closed.,RESOLVED,CLOSED,2968
6813,2026-01-14 22:40:21,Representative started working on the issue.,OPEN,IN_PROGRESS,2969
6814,2026-01-16 12:21:21,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2969
6815,2026-01-16 19:29:21,Ticket closed after resolution.,RESOLVED,CLOSED,2969
6816,2025-02-09 14:48:45,Representative started working on the issue.,OPEN,IN_PROGRESS,2970
6817,2025-02-10 23:58:45,Problem fixed.,IN_PROGRESS,RESOLVED,2970
6818,2025-02-11 02:48:45,Customer case closed.,RESOLVED,CLOSED,2970
6819,2025-10-05 12:58:43,Ticket is being investigated.,OPEN,IN_PROGRESS,2971
6820,2025-10-05 16:57:43,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2971
6821,2025-10-06 04:53:43,Ticket closed after resolution.,RESOLVED,CLOSED,2971
6822,2025-09-05 08:19:12,Representative started working on the issue.,OPEN,IN_PROGRESS,2972
6823,2025-09-07 06:10:12,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2972
6824,2025-09-08 10:43:12,Case completed and closed.,RESOLVED,CLOSED,2972
6825,2025-05-17 20:51:29,Initial checks started.,OPEN,IN_PROGRESS,2973
6826,2025-05-18 17:48:29,Waiting for customer response.,IN_PROGRESS,ON_HOLD,2973
6827,2025-09-08 21:32:26,Initial checks started.,OPEN,IN_PROGRESS,2974
6828,2025-09-09 21:35:26,Problem fixed.,IN_PROGRESS,RESOLVED,2974
6829,2025-09-10 16:39:26,Ticket closed after resolution.,RESOLVED,CLOSED,2974
6830,2025-02-20 11:08:49,Ticket is being investigated.,OPEN,IN_PROGRESS,2975
6831,2025-02-21 01:24:49,Problem fixed.,IN_PROGRESS,RESOLVED,2975
6832,2025-10-10 16:53:31,Initial checks started.,OPEN,IN_PROGRESS,2976
6833,2025-10-11 05:20:31,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2976
6834,2025-10-13 01:23:31,Ticket closed after resolution.,RESOLVED,CLOSED,2976
6835,2026-05-15 04:04:29,Initial checks started.,OPEN,IN_PROGRESS,2978
6836,2026-05-16 22:04:29,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2978
6837,2026-02-22 14:09:13,Representative started working on the issue.,OPEN,IN_PROGRESS,2980
6838,2026-02-22 19:17:13,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2980
6839,2026-02-24 11:18:13,Customer case closed.,RESOLVED,CLOSED,2980
6840,2025-03-17 15:48:20,Ticket is being investigated.,OPEN,IN_PROGRESS,2981
6841,2025-03-18 06:55:20,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2981
6842,2026-04-09 22:46:12,Ticket is being investigated.,OPEN,IN_PROGRESS,2982
6843,2025-10-04 22:57:02,Ticket is being investigated.,OPEN,IN_PROGRESS,2983
6844,2025-10-06 12:58:02,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2983
6845,2025-10-07 07:38:02,Customer case closed.,RESOLVED,CLOSED,2983
6846,2025-05-27 21:51:28,Initial checks started.,OPEN,IN_PROGRESS,2984
6847,2025-10-27 12:30:47,Representative started working on the issue.,OPEN,IN_PROGRESS,2985
6848,2025-10-29 00:14:47,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2985
6849,2025-10-30 15:29:47,Customer case closed.,RESOLVED,CLOSED,2985
6850,2025-02-27 12:42:09,Initial checks started.,OPEN,IN_PROGRESS,2986
6851,2025-02-28 01:32:09,Problem fixed.,IN_PROGRESS,RESOLVED,2986
6852,2025-03-01 22:26:09,Customer case closed.,RESOLVED,CLOSED,2986
6853,2026-02-02 18:51:30,Representative started working on the issue.,OPEN,IN_PROGRESS,2987
6854,2026-02-04 12:32:30,Problem fixed.,IN_PROGRESS,RESOLVED,2987
6855,2026-02-05 07:57:30,Customer case closed.,RESOLVED,CLOSED,2987
6856,2025-08-17 01:26:45,Ticket is being investigated.,OPEN,IN_PROGRESS,2988
6857,2025-08-18 06:32:45,Problem fixed.,IN_PROGRESS,RESOLVED,2988
6858,2025-08-19 11:54:45,Customer case closed.,RESOLVED,CLOSED,2988
6859,2026-03-28 18:43:52,Initial checks started.,OPEN,IN_PROGRESS,2989
6860,2026-03-28 23:39:52,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2989
6861,2026-03-29 14:16:52,Ticket closed after resolution.,RESOLVED,CLOSED,2989
6862,2026-02-20 01:25:27,Representative started working on the issue.,OPEN,IN_PROGRESS,2990
6863,2026-02-20 03:08:27,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2990
6864,2026-02-21 20:14:27,Customer case closed.,RESOLVED,CLOSED,2990
6865,2026-05-23 21:07:06,Initial checks started.,OPEN,IN_PROGRESS,2991
6866,2026-05-25 15:11:06,Problem fixed.,IN_PROGRESS,RESOLVED,2991
6867,2026-05-27 08:02:06,Customer case closed.,RESOLVED,CLOSED,2991
6868,2025-12-04 05:37:46,Initial checks started.,OPEN,IN_PROGRESS,2992
6869,2025-12-05 18:51:46,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2992
6870,2025-12-07 00:12:46,Case completed and closed.,RESOLVED,CLOSED,2992
6871,2026-02-15 02:09:08,Representative started working on the issue.,OPEN,IN_PROGRESS,2994
6872,2026-02-17 00:53:08,Resolution provided to customer.,IN_PROGRESS,RESOLVED,2994
6873,2026-02-17 04:28:08,Case completed and closed.,RESOLVED,CLOSED,2994
6874,2026-06-02 16:22:21,Representative started working on the issue.,OPEN,IN_PROGRESS,2995
6875,2026-06-03 23:29:21,Issue resolved successfully.,IN_PROGRESS,RESOLVED,2995
6876,2026-06-04 04:19:21,Case completed and closed.,RESOLVED,CLOSED,2995
6877,2025-12-19 10:14:40,Representative started working on the issue.,OPEN,IN_PROGRESS,2996
6878,2025-12-19 22:05:40,Problem fixed.,IN_PROGRESS,RESOLVED,2996
6879,2026-04-30 10:23:51,Representative started working on the issue.,OPEN,IN_PROGRESS,2997
6880,2026-05-01 04:52:51,Problem fixed.,IN_PROGRESS,RESOLVED,2997
6881,2026-05-03 05:13:51,Customer case closed.,RESOLVED,CLOSED,2997
6882,2025-10-13 14:26:33,Initial checks started.,OPEN,IN_PROGRESS,2998
6883,2025-08-08 10:15:15,Initial checks started.,OPEN,IN_PROGRESS,2999
6884,2025-08-10 03:28:15,Problem fixed.,IN_PROGRESS,RESOLVED,2999
6885,2025-11-10 07:47:12,Ticket is being investigated.,OPEN,IN_PROGRESS,3000
6886,2025-11-10 10:03:12,Problem fixed.,IN_PROGRESS,RESOLVED,3000
6887,2025-01-27 09:37:50,Initial checks started.,OPEN,IN_PROGRESS,3001
